Date,State,Cases_Total,Cases_White,Cases_Black,Cases_Latinx,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_Latinx,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
2020-09-20,AL,144962.0,43924.0,32754.0,,509.0,,,,9759.0,58000.0,7473.0,62555.0,74933.0,2437.0,1248.0,902.0,,8.0,,,,52.0,227.0,65.0,1941.0,430.0
2020-08-05,AL,94654.0,28854.0,25330.0,,348.0,,,,4965.0,35155.0,6222.0,44538.0,43901.0,1695.0,862.0,682.0,,4.0,,,,35.0,112.0,50.0,1394.0,250.0
2020-12-30,AL,356820.0,111969.0,59617.0,,1378.0,,,,30929.0,152927.0,10367.0,121589.0,224864.0,4774.0,2404.0,1352.0,,15.0,,,,128.0,875.0,94.0,3339.0,1341.0
2020-09-06,AL,132314.0,39844.0,31327.0,,483.0,,,,7852.0,52817.0,7176.0,58039.0,67098.0,2276.0,1159.0,859.0,,7.0,,,,48.0,203.0,64.0,1827.0,386.0
2020-05-10,AL,9889.0,4333.0,3789.0,,61.0,,,,371.0,1334.0,759.0,7266.0,1864.0,393.0,194.0,178.0,,3.0,,,,5.0,9.0,9.0,341.0,42.0
2020-10-18,AL,172626.0,53458.0,36048.0,,575.0,,,,13879.0,68678.0,8015.0,72793.0,91816.0,2788.0,1454.0,1006.0,,7.0,,,,67.0,253.0,71.0,2216.0,500.0
2020-08-30,AL,125235.0,37708.0,30604.0,,454.0,,,,7255.0,49224.0,7033.0,55665.0,62546.0,2162.0,1101.0,837.0,,6.0,,,,46.0,171.0,61.0,1752.0,348.0
2021-01-27,AL,449086.0,142768.0,74153.0,,1917.0,,,,35710.0,194538.0,11536.0,147347.0,290203.0,7172.0,3420.0,1716.0,,17.0,,,,193.0,1826.0,118.0,4497.0,2557.0
2020-04-26,AL,6421.0,2947.0,2411.0,,50.0,,,,163.0,846.0,340.0,4883.0,1196.0,219.0,113.0,98.0,,3.0,,,,1.0,3.0,6.0,197.0,15.0
2020-10-11,AL,165342.0,50912.0,35145.0,,567.0,,,,12637.0,66064.0,7861.0,70101.0,87378.0,2664.0,1376.0,981.0,,7.0,,,,62.0,238.0,69.0,2126.0,468.0
2020-11-25,AL,239318.0,71706.0,43339.0,,750.0,,,,24654.0,98869.0,9023.0,91069.0,139226.0,3532.0,1831.0,1135.0,,12.0,,,,95.0,459.0,86.0,2655.0,791.0
2020-07-05,AL,43953.0,14864.0,15320.0,,182.0,,,,2515.0,11070.0,4175.0,25917.0,13855.0,1007.0,488.0,442.0,,4.0,,,,17.0,56.0,31.0,850.0,126.0
2021-01-03,AL,371934.0,117462.0,31719.0,,1499.0,,,,31719.0,159405.0,10523.0,125167.0,236244.0,4873.0,2451.0,1374.0,,15.0,,,,131.0,902.0,94.0,3395.0,1384.0
2020-09-16,AL,141087.0,42656.0,32327.0,,497.0,,,,9194.0,56411.0,7383.0,61300.0,72390.0,2392.0,1230.0,893.0,,8.0,,,,52.0,209.0,64.0,1920.0,407.0
2020-06-21,AL,27312.0,9481.0,11080.0,,118.0,,,,1447.0,5183.0,2712.0,17722.0,6876.0,790.0,380.0,359.0,,5.0,,,,12.0,34.0,18.0,680.0,92.0
2021-01-24,AL,441170.0,140029.0,72793.0,,1887.0,,,,35296.0,191165.0,11392.0,144747.0,285031.0,6660.0,3182.0,1646.0,,17.0,,,,182.0,1633.0,112.0,4242.0,2306.0
2021-01-13,AL,410995.0,129968.0,67814.0,,1701.0,,,,33727.0,177785.0,10959.0,136053.0,263983.0,5760.0,2801.0,1517.0,,16.0,,,,154.0,1272.0,106.0,3802.0,1852.0
2020-12-20,AL,322452.0,100181.0,55119.0,,1208.0,,,,29096.0,136848.0,10031.0,112707.0,199714.0,4389.0,2229.0,1270.0,,14.0,,,,121.0,755.0,92.0,3118.0,1179.0
2021-01-31,AL,459639.0,146087.0,75906.0,,1993.0,,,,36159.0,199494.0,11667.0,150616.0,297356.0,7688.0,3641.0,1771.0,,18.0,,,,216.0,2042.0,122.0,4721.0,2845.0
2020-10-07,AL,161418.0,49446.0,34576.0,,569.0,,,,12023.0,64801.0,7783.0,68527.0,85106.0,2601.0,1334.0,960.0,,7.0,,,,60.0,240.0,68.0,2080.0,451.0
2020-05-13,AL,9889.0,4268.0,3841.0,,59.0,,,,371.0,1346.0,783.0,7247.0,1858.0,393.0,198.0,172.0,,2.0,,,,5.0,14.0,8.0,337.0,46.0
2021-02-28,AL,493252.0,158420.0,81782.0,,2237.0,,,,37809.0,213004.0,12206.0,164533.0,316513.0,9929.0,4625.0,2168.0,,24.0,,,,294.0,2818.0,134.0,5938.0,3857.0
2021-01-20,AL,429655.0,136116.0,70768.0,,1807.0,,,,34736.0,186228.0,11249.0,141332.0,277074.0,6283.0,3022.0,1595.0,,16.0,,,,164.0,1486.0,112.0,4059.0,2112.0
2020-04-29,AL,6925.0,3186.0,2646.0,,52.0,,,,196.0,843.0,378.0,5310.0,1236.0,262.0,131.0,115.0,,2.0,,,,2.0,11.0,7.0,229.0,25.0
2020-05-03,AL,7888.0,3518.0,3002.0,,56.0,,,,241.0,1068.0,459.0,5871.0,1557.0,290.0,145.0,129.0,,2.0,,,,2.0,8.0,8.0,254.0,28.0
2020-09-13,AL,138755.0,41839.0,32090.0,,503.0,,,,8780.0,55554.0,7321.0,60356.0,71077.0,2351.0,1204.0,878.0,,8.0,,,,50.0,211.0,64.0,1889.0,398.0
2020-04-15,AL,4241.0,1996.0,1594.0,,41.0,,,,85.0,525.0,134.0,3328.0,779.0,82.0,34.0,43.0,,3.0,,,,,2.0,3.0,71.0,8.0
2021-02-21,AL,486843.0,154388.0,79834.0,,2172.0,,,,37418.0,213031.0,12010.0,159737.0,315096.0,9592.0,4343.0,2044.0,,22.0,,,,277.0,2906.0,130.0,5589.0,3873.0
2021-01-10,AL,401900.0,127293.0,66570.0,,1639.0,,,,33157.0,173241.0,10859.0,133719.0,257322.0,5334.0,2633.0,1459.0,,16.0,,,,144.0,1082.0,99.0,3624.0,1611.0
2020-06-03,AL,18851.0,7031.0,7774.0,,85.0,,,,805.0,3154.0,1666.0,12958.0,4224.0,653.0,330.0,286.0,,3.0,,,,8.0,26.0,12.0,564.0,77.0
2020-06-28,AL,35441.0,12412.0,13429.0,,150.0,,,,2073.0,7375.0,3646.0,22198.0,9599.0,919.0,440.0,413.0,,4.0,,,,14.0,48.0,25.0,782.0,112.0
2020-11-29,AL,247229.0,74716.0,44525.0,,804.0,,,,25043.0,102141.0,9103.0,92901.0,145225.0,3577.0,1856.0,1149.0,,12.0,,,,95.0,465.0,86.0,2684.0,807.0
2020-07-19,AL,67011.0,21399.0,19864.0,,256.0,,,,3754.0,21735.0,5256.0,34691.0,27057.0,1287.0,637.0,537.0,,4.0,,,,23.0,86.0,39.0,1074.0,173.0
2021-02-14,AL,480931.0,153486.0,79442.0,,2160.0,,,,37321.0,208522.0,11968.0,158684.0,310279.0,9242.0,4297.0,2022.0,,22.0,,,,276.0,2625.0,130.0,5528.0,3584.0
2020-10-14,AL,167977.0,51873.0,35458.0,,576.0,,,,13149.0,66919.0,7919.0,71139.0,88918.0,2706.0,1412.0,988.0,,7.0,,,,64.0,234.0,69.0,2169.0,468.0
2020-08-19,AL,111478.0,33626.0,28660.0,,405.0,,,,5670.0,43104.0,6674.0,50893.0,53910.0,1944.0,995.0,769.0,,4.0,,,,41.0,135.0,56.0,1594.0,294.0
2020-10-28,AL,187706.0,57272.0,37465.0,,625.0,,,,15830.0,76514.0,8276.0,76982.0,102448.0,2911.0,1519.0,1028.0,,9.0,,,,74.0,281.0,76.0,2301.0,534.0
2020-12-16,AL,305640.0,94243.0,52693.0,,1099.0,,,,27983.0,129622.0,9819.0,107285.0,188536.0,4198.0,2134.0,1241.0,,14.0,,,,117.0,692.0,92.0,3011.0,1095.0
2020-06-17,AL,27312.0,9481.0,11080.0,,118.0,,,,1447.0,5183.0,2712.0,17722.0,6876.0,790.0,380.0,359.0,,5.0,,,,12.0,34.0,18.0,680.0,92.0
2020-11-08,AL,203687.0,61958.0,39381.0,,657.0,,,,18636.0,83055.0,8540.0,81856.0,113291.0,3084.0,1619.0,1057.0,,9.0,,,,83.0,316.0,79.0,2418.0,587.0
2020-05-24,AL,14478.0,5796.0,5972.0,,79.0,,,,581.0,2047.0,1221.0,10385.0,2870.0,551.0,281.0,239.0,,3.0,,,,7.0,21.0,12.0,471.0,68.0
2020-08-09,AL,101334.0,30405.0,26613.0,,371.0,,,,5209.0,38734.0,6401.0,46600.0,48332.0,1768.0,897.0,709.0,,4.0,,,,36.0,122.0,52.0,1454.0,261.0
2021-02-10,AL,476067.0,151607.0,78493.0,,2129.0,,,,37061.0,206777.0,11881.0,156427.0,307759.0,8888.0,4241.0,2020.0,,19.0,,,,264.0,2344.0,126.0,5339.0,3423.0
2020-12-27,AL,345628.0,108236.0,58238.0,,1317.0,,,,30352.0,147485.0,10257.0,118830.0,216541.0,4691.0,2373.0,1334.0,,15.0,,,,127.0,842.0,94.0,3296.0,1301.0
2020-09-09,AL,134417.0,40524.0,31613.0,,490.0,,,,8200.0,53600.0,7232.0,58838.0,68346.0,2285.0,1166.0,861.0,,7.0,,,,48.0,203.0,64.0,1834.0,386.0
2020-08-16,AL,108433.0,31308.0,27226.0,,383.0,,,,5352.0,44172.0,6471.0,47880.0,54081.0,1898.0,958.0,744.0,,4.0,,,,40.0,136.0,55.0,1543.0,300.0
2020-07-15,AL,59067.0,19231.0,18335.0,,232.0,,,,3417.0,17855.0,4960.0,31843.0,22262.0,1211.0,593.0,516.0,,4.0,,,,23.0,75.0,35.0,1019.0,156.0
2020-12-02,AL,256828.0,77850.0,45725.0,,852.0,,,,25517.0,106884.0,9188.0,95096.0,152544.0,3711.0,1906.0,1164.0,,12.0,,,,97.0,532.0,88.0,2747.0,876.0
2020-09-30,AL,154701.0,47253.0,33937.0,,550.0,,,,11060.0,61900.0,7662.0,66099.0,80939.0,2540.0,1297.0,947.0,,8.0,,,,56.0,231.0,68.0,2034.0,437.0
2020-11-01,AL,193985.0,59056.0,38319.0,,628.0,,,,16739.0,79243.0,8394.0,78786.0,106805.0,2973.0,1555.0,1046.0,,9.0,,,,74.0,289.0,77.0,2346.0,550.0
2020-10-04,AL,159169.0,48509.0,34310.0,,561.0,,,,11572.0,64200.0,7724.0,67483.0,83960.0,2558.0,1314.0,948.0,,7.0,,,,57.0,232.0,68.0,2051.0,440.0
2020-06-07,AL,20500.0,7572.0,8524.0,,96.0,,,,955.0,3352.0,1907.0,14065.0,4526.0,692.0,344.0,304.0,,5.0,,,,9.0,30.0,14.0,598.0,80.0
2020-08-02,AL,91444.0,27780.0,24645.0,,337.0,,,,4804.0,33867.0,6101.0,43215.0,42136.0,1627.0,832.0,653.0,,4.0,,,,32.0,106.0,48.0,1342.0,236.0
2020-11-15,AL,217822.0,65415.0,40753.0,,696.0,,,,21505.0,89453.0,8734.0,85323.0,123765.0,3248.0,1692.0,1095.0,,11.0,,,,89.0,361.0,81.0,2514.0,653.0
2020-12-06,AL,269877.0,82826.0,47761.0,,852.0,,,,26220.0,112218.0,9404.0,98657.0,161816.0,3889.0,1987.0,1187.0,,12.0,,,,107.0,596.0,90.0,2835.0,964.0
2020-09-23,AL,147153.0,44874.0,33099.0,,516.0,,,,10159.0,58502.0,7523.0,63590.0,76026.0,2488.0,1267.0,921.0,,8.0,,,,54.0,236.0,67.0,1977.0,444.0
2020-07-29,AL,83782.0,25915.0,23239.0,,309.0,,,,4527.0,29789.0,5832.0,40720.0,37228.0,1538.0,779.0,623.0,,4.0,,,,29.0,103.0,48.0,1267.0,223.0
2020-08-26,AL,119254.0,36070.0,29948.0,,437.0,,,,5976.0,46831.0,6906.0,53764.0,58571.0,2045.0,1043.0,799.0,,6.0,,,,43.0,153.0,58.0,1668.0,318.0
2020-11-18,AL,223486.0,66925.0,41371.0,,696.0,,,,22721.0,91773.0,8800.0,86776.0,127910.0,3347.0,1730.0,1109.0,,12.0,,,,93.0,403.0,81.0,2557.0,709.0
2020-12-09,AL,280187.0,85878.0,49086.0,,968.0,,,,26696.0,117559.0,9516.0,101020.0,169651.0,3985.0,2027.0,1202.0,,12.0,,,,107.0,637.0,90.0,2883.0,1012.0
2020-07-01,AL,38962.0,13489.0,14308.0,,169.0,,,,2275.0,8719.0,3882.0,23872.0,11206.0,972.0,469.0,431.0,,4.0,,,,15.0,53.0,28.0,822.0,122.0
2020-09-02,AL,128239.0,38610.0,30902.0,,461.0,,,,7506.0,50757.0,7093.0,56639.0,64494.0,2217.0,1130.0,849.0,,7.0,,,,47.0,182.0,63.0,1788.0,365.0
2020-10-21,AL,174528.0,54305.0,36249.0,,581.0,,,,14337.0,69069.0,8033.0,73585.0,92909.0,2805.0,1466.0,1005.0,,7.0,,,,71.0,257.0,74.0,2224.0,507.0
2020-09-30,AR,83697.0,47623.0,17492.0,,965.0,220.0,2343.0,639.0,5440.0,8975.0,15065.0,68631.0,1.0,1369.0,823.0,268.0,,16.0,2.0,43.0,7.0,68.0,142.0,87.0,1282.0,0.0
2020-06-21,AR,15561.0,7226.0,3823.0,,155.0,43.0,978.0,,1884.0,1452.0,3634.0,11927.0,1452.0,225.0,124.0,65.0,,1.0,,13.0,,14.0,,18.0,199.0,8.0
2020-08-23,AR,56574.0,31138.0,12721.0,,781.0,174.0,2343.0,,4530.0,4887.0,12675.0,43899.0,0.0,687.0,424.0,171.0,,9.0,3.0,38.0,,39.0,3.0,54.0,630.0,3.0
2020-10-14,AR,95246.0,55718.0,19525.0,,1047.0,254.0,2381.0,720.0,5905.0,9696.0,16001.0,79244.0,1.0,1634.0,1027.0,316.0,,18.0,2.0,45.0,7.0,73.0,146.0,91.0,1543.0,1.0
2020-12-27,AR,214877.0,135158.0,36099.0,,1934.0,618.0,3008.0,1289.0,10959.0,25812.0,26000.0,188877.0,0.0,3482.0,2458.0,522.0,,22.0,7.0,51.0,12.0,124.0,286.0,132.0,3350.0,1.0
2020-09-16,AR,72219.0,40731.0,15527.0,,865.0,188.0,2238.0,583.0,5055.0,7032.0,14227.0,57991.0,1.0,1157.0,659.0,224.0,,13.0,2.0,43.0,7.0,52.0,157.0,77.0,1080.0,0.0
2020-12-09,AR,176652.0,109877.0,31267.0,,1589.0,495.0,2826.0,1236.0,9185.0,20177.0,22788.0,153863.0,1.0,2786.0,1983.0,446.0,,20.0,7.0,48.0,9.0,104.0,169.0,114.0,2672.0,0.0
2021-02-03,AR,300430.0,191674.0,47467.0,,2703.0,931.0,3304.0,1802.0,15021.0,37528.0,32746.0,267683.0,1.0,4985.0,3666.0,694.0,,32.0,10.0,53.0,13.0,183.0,334.0,165.0,4820.0,0.0
2020-12-23,AR,207941.0,131211.0,35558.0,,1871.0,597.0,3119.0,1248.0,10605.0,23732.0,25369.0,182572.0,0.0,3376.0,2434.0,514.0,,20.0,7.0,51.0,11.0,123.0,216.0,132.0,3244.0,0.0
2020-07-26,AR,38623.0,19139.0,8161.0,,561.0,113.0,2072.0,,5253.0,3324.0,9031.0,29592.0,0.0,401.0,232.0,106.0,,6.0,2.0,30.0,,27.0,0.0,40.0,363.0,0.0
2020-12-16,AR,191504.0,119882.0,33322.0,,1724.0,542.0,2873.0,1341.0,9958.0,21862.0,24130.0,167374.0,0.0,3074.0,2219.0,483.0,,20.0,7.0,50.0,9.0,112.0,174.0,120.0,2954.0,0.0
2021-02-14,AR,313028.0,199940.0,49380.0,,2775.0,1008.0,3326.0,1775.0,15726.0,39098.0,33552.0,279476.0,0.0,5265.0,3883.0,742.0,,34.0,11.0,53.0,13.0,199.0,330.0,179.0,5086.0,0.0
2020-06-28,AR,19818.0,9148.0,4476.0,,224.0,50.0,1378.0,,2698.0,1844.0,4817.0,15001.0,0.0,264.0,139.0,67.0,,2.0,,24.0,,19.0,,21.0,230.0,13.0
2020-05-03,AR,3431.0,1762.0,1139.0,,41.0,9.0,37.0,15.0,108.0,320.0,154.0,2718.0,320.0,76.0,44.0,25.0,,1.0,0.0,0.0,,2.0,4.0,,,
2020-09-13,AR,70219.0,39392.0,15097.0,,844.0,177.0,2247.0,564.0,4985.0,6913.0,14184.0,56034.0,1.0,981.0,619.0,218.0,,13.0,2.0,43.0,7.0,52.0,27.0,77.0,892.0,12.0
2020-04-29,AR,3192.0,1591.0,1026.0,,40.0,8.0,31.0,13.0,77.0,406.0,125.0,2661.0,406.0,59.0,36.0,20.0,,,,1.0,,1.0,1.0,,,
2020-10-07,AR,88880.0,51550.0,18575.0,,977.0,234.0,2399.0,687.0,5688.0,8770.0,15465.0,73414.0,178.0,1482.0,907.0,293.0,,16.0,2.0,44.0,7.0,71.0,142.0,88.0,1394.0,0.0
2020-08-02,AR,43810.0,22065.0,9285.0,,624.0,121.0,2167.0,,5896.0,3652.0,10103.0,33707.0,0.0,464.0,278.0,118.0,,7.0,2.0,32.0,,30.0,0.0,41.0,426.0,0.0
2020-11-18,AR,137617.0,83671.0,25596.0,,1376.0,359.0,2614.0,961.0,7431.0,15609.0,19403.0,118213.0,1.0,2275.0,1569.0,386.0,,20.0,6.0,47.0,9.0,90.0,148.0,106.0,2169.0,0.0
2020-07-01,AR,21197.0,9874.0,4778.0,,258.0,57.0,1464.0,,2707.0,2059.0,5316.0,15881.0,0.0,277.0,150.0,69.0,,3.0,,24.0,,19.0,12.0,22.0,243.0,12.0
2021-02-10,AR,309940.0,198051.0,48970.0,,2789.0,958.0,3409.0,1859.0,15497.0,38407.0,33163.0,276776.0,1.0,5174.0,3802.0,725.0,,34.0,11.0,53.0,13.0,195.0,341.0,176.0,4998.0,0.0
2020-07-29,AR,40968.0,20527.0,8673.0,,587.0,120.0,2103.0,,5456.0,3502.0,9493.0,31475.0,0.0,434.0,255.0,113.0,,6.0,2.0,31.0,,30.0,0.0,43.0,394.0,0.0
2020-11-15,AR,133040.0,80489.0,25011.0,,1330.0,351.0,2527.0,936.0,7184.0,15212.0,19024.0,114015.0,1.0,2183.0,1486.0,371.0,,20.0,6.0,47.0,9.0,89.0,155.0,102.0,2081.0,1.0
2020-10-04,AR,87013.0,50119.0,18185.0,,998.0,231.0,2349.0,663.0,5568.0,8900.0,15314.0,71698.0,1.0,1425.0,862.0,283.0,,16.0,2.0,43.0,7.0,69.0,143.0,88.0,1337.0,1.0
2020-05-10,AR,4012.0,1922.0,1322.0,,44.0,9.0,53.0,19.0,152.0,491.0,191.0,3595.0,226.0,82.0,45.0,30.0,,,,0.0,,4.0,3.0,,,82.0
2020-12-20,AR,201650.0,126435.0,34684.0,,1815.0,585.0,3025.0,1210.0,10284.0,23612.0,25005.0,176645.0,0.0,3237.0,2318.0,498.0,,20.0,7.0,51.0,11.0,114.0,218.0,126.0,3111.0,1.0
2021-01-17,AR,271154.0,173267.0,43113.0,,2440.0,805.0,3254.0,1627.0,13829.0,32819.0,30369.0,240785.0,0.0,4311.0,3190.0,618.0,,27.0,8.0,51.0,13.0,157.0,247.0,151.0,4160.0,0.0
2020-06-24,AR,17375.0,7964.0,4121.0,,168.0,44.0,1116.0,,2354.0,1608.0,4043.0,13332.0,1608.0,240.0,130.0,66.0,,1.0,,17.0,,15.0,,19.0,210.0,11.0
2020-12-13,AR,185702.0,115692.0,32498.0,,1671.0,515.0,2971.0,1300.0,9657.0,21398.0,23584.0,162118.0,0.0,2945.0,2109.0,468.0,,20.0,7.0,50.0,9.0,108.0,174.0,118.0,2827.0,1.0
2020-05-06,AR,3496.0,1804.0,1181.0,,43.0,9.0,40.0,16.0,114.0,289.0,162.0,3045.0,289.0,82.0,48.0,28.0,,,,1.0,,4.0,1.0,,,
2021-01-13,AR,262020.0,167693.0,41661.0,,2358.0,774.0,3144.0,1572.0,13363.0,31455.0,29608.0,232412.0,0.0,4186.0,3093.0,604.0,,27.0,7.0,51.0,13.0,153.0,238.0,147.0,4039.0,0.0
2021-02-17,AR,314192.0,201093.0,49574.0,,2800.0,1012.0,3330.0,1780.0,15838.0,38765.0,33662.0,280530.0,0.0,5313.0,3926.0,750.0,,34.0,11.0,53.0,13.0,202.0,324.0,180.0,5133.0,0.0
2020-04-12,AR,1280.0,814.0,324.0,,20.0,4.0,3.0,3.0,35.0,77.0,,,,,,,,,,,,,,,,
2020-07-05,AR,23814.0,11090.0,5169.0,,324.0,63.0,1569.0,,3347.0,2252.0,5816.0,17998.0,0.0,287.0,156.0,70.0,,3.0,,26.0,,19.0,13.0,22.0,252.0,13.0
2020-10-11,AR,92833.0,53843.0,19123.0,,1021.0,248.0,2413.0,706.0,5848.0,9631.0,15781.0,77051.0,1.0,1569.0,969.0,306.0,,16.0,2.0,45.0,7.0,71.0,153.0,89.0,1480.0,0.0
2020-04-26,AR,2941.0,1340.0,808.0,,27.0,5.0,26.0,12.0,78.0,645.0,107.0,2189.0,645.0,49.0,29.0,16.0,,,,0.0,,0.0,4.0,,,
2020-08-05,AR,46293.0,23573.0,9928.0,,659.0,129.0,2193.0,,5983.0,3828.0,10599.0,35694.0,0.0,508.0,302.0,136.0,,7.0,2.0,33.0,,30.0,0.0,45.0,465.0,0.0
2020-09-06,AR,65377.0,36475.0,14439.0,,850.0,203.0,2372.0,,5781.0,5257.0,13686.0,51691.0,0.0,894.0,557.0,205.0,,11.0,3.0,46.0,,52.0,20.0,71.0,803.0,20.0
2020-11-11,AR,126197.0,76475.0,24229.0,,1261.0,332.0,2523.0,909.0,6940.0,13528.0,18550.0,107646.0,1.0,2126.0,1445.0,364.0,,20.0,6.0,47.0,9.0,88.0,147.0,102.0,2024.0,1.0
2020-11-22,AR,145173.0,88700.0,26711.0,,1451.0,372.0,2613.0,1016.0,7839.0,16471.0,20033.0,125139.0,1.0,2357.0,1623.0,396.0,,20.0,7.0,48.0,9.0,92.0,162.0,106.0,2251.0,1.0
2020-09-09,AR,66406.0,37400.0,14737.0,,856.0,209.0,2374.0,,5529.0,5301.0,13805.0,52601.0,0.0,928.0,594.0,212.0,,11.0,3.0,46.0,,60.0,2.0,74.0,852.0,2.0
2020-06-17,AR,13606.0,6303.0,3575.0,,123.0,40.0,806.0,,1516.0,1243.0,3040.0,10566.0,1243.0,197.0,110.0,61.0,,1.0,,10.0,,9.0,,13.0,184.0,0.0
2021-02-07,AR,306736.0,195697.0,48464.0,,2760.0,946.0,3374.0,1840.0,15336.0,38319.0,33127.0,273608.0,1.0,5076.0,3737.0,707.0,,32.0,10.0,53.0,13.0,188.0,336.0,168.0,4908.0,0.0
2020-08-12,AR,51114.0,25916.0,10840.0,,697.0,148.0,2226.0,,6275.0,5012.0,11338.0,39073.0,703.0,573.0,336.0,150.0,,8.0,3.0,35.0,,34.0,7.0,51.0,515.0,7.0
2021-03-07,AR,324818.0,207596.0,50842.0,,2913.0,1070.0,3358.0,1804.0,16491.0,40744.0,34332.0,290486.0,0.0,5319.0,4171.0,784.0,,36.0,18.0,56.0,13.0,203.0,38.0,186.0,5133.0,0.0
2021-01-10,AR,255076.0,162738.0,40812.0,,2296.0,748.0,3061.0,1530.0,13009.0,30882.0,29079.0,225997.0,0.0,4043.0,2980.0,588.0,,26.0,7.0,51.0,13.0,151.0,227.0,142.0,3901.0,0.0
2020-07-15,AR,30297.0,14673.0,6444.0,,425.0,78.0,1832.0,,4138.0,2707.0,7323.0,22974.0,0.0,335.0,188.0,87.0,,6.0,0.0,29.0,,23.0,2.0,33.0,300.0,2.0
2020-10-18,AR,99066.0,58151.0,20110.0,,1089.0,272.0,2377.0,739.0,6043.0,10285.0,16246.0,82819.0,1.0,1704.0,1085.0,321.0,,18.0,2.0,45.0,8.0,76.0,149.0,90.0,1614.0,1.0
2021-01-27,AR,288964.0,184648.0,45656.0,,2601.0,882.0,3179.0,1734.0,14737.0,35527.0,31786.0,257178.0,0.0,4742.0,3488.0,660.0,,30.0,8.0,53.0,13.0,171.0,319.0,156.0,4586.0,0.0
2020-11-25,AR,150277.0,92420.0,27500.0,,1502.0,389.0,2704.0,1051.0,8114.0,16597.0,20437.0,129839.0,1.0,2425.0,1687.0,402.0,,20.0,7.0,48.0,9.0,96.0,156.0,109.0,2316.0,0.0
2021-01-03,AR,233475.0,147790.0,11674.0,,2101.0,670.0,3035.0,1401.0,11674.0,28514.0,27083.0,206392.0,0.0,3749.0,2759.0,560.0,,25.0,7.0,51.0,13.0,134.0,200.0,139.0,3610.0,0.0
2021-03-03,AR,323353.0,206422.0,50642.0,,2900.0,1061.0,3351.0,1802.0,16371.0,40804.0,34179.0,289174.0,0.0,5261.0,4126.0,778.0,,36.0,18.0,56.0,13.0,200.0,34.0,178.0,5083.0,0.0
2020-11-29,AR,156247.0,96248.0,28280.0,,1406.0,404.0,2656.0,1093.0,8281.0,17879.0,20937.0,135309.0,1.0,2470.0,1726.0,405.0,,20.0,7.0,48.0,9.0,98.0,157.0,111.0,2359.0,1.0
2021-02-24,AR,317396.0,203622.0,50017.0,,2851.0,1028.0,3341.0,1791.0,16100.0,38646.0,33915.0,283481.0,0.0,5387.0,4207.0,806.0,,36.0,19.0,55.0,13.0,206.0,45.0,183.0,5204.0,0.0
2020-07-22,AR,35246.0,17406.0,7521.0,,498.0,101.0,1985.0,,4638.0,3097.0,8411.0,26835.0,0.0,380.0,214.0,100.0,,6.0,0.0,30.0,,27.0,3.0,41.0,336.0,3.0
2020-11-04,AR,115812.0,69950.0,22930.0,,1158.0,311.0,2432.0,859.0,6601.0,11571.0,17719.0,98092.0,1.0,2026.0,1355.0,356.0,,20.0,4.0,47.0,9.0,84.0,151.0,97.0,1929.0,0.0
2020-09-20,AR,75723.0,42632.0,16053.0,,891.0,199.0,2271.0,603.0,5149.0,7925.0,14463.0,61259.0,1.0,1181.0,670.0,231.0,,13.0,2.0,43.0,7.0,52.0,163.0,76.0,1105.0,0.0
2020-08-30,AR,60856.0,33660.0,13549.0,,814.0,186.0,2366.0,,5195.0,5086.0,13227.0,47629.0,0.0,784.0,495.0,189.0,,11.0,3.0,39.0,,45.0,2.0,62.0,720.0,2.0
2020-05-24,AR,5922.0,2862.0,2110.0,,61.0,22.0,172.0,,321.0,374.0,544.0,5378.0,374.0,116.0,64.0,44.0,,1.0,,2.0,,5.0,,3.0,113.0,0.0
2020-05-27,AR,6277.0,3012.0,2194.0,,62.0,22.0,190.0,,358.0,439.0,673.0,5604.0,439.0,120.0,65.0,45.0,,1.0,,3.0,,6.0,,3.0,117.0,0.0
2020-08-26,AR,58023.0,32047.0,13087.0,,791.0,179.0,2349.0,,4584.0,4986.0,12865.0,45158.0,0.0,732.0,456.0,178.0,,10.0,3.0,39.0,,44.0,2.0,58.0,672.0,2.0
2020-06-10,AR,10368.0,4973.0,2920.0,,93.0,33.0,561.0,,867.0,921.0,2203.0,8165.0,921.0,165.0,96.0,51.0,,1.0,,6.0,,8.0,,8.0,154.0,3.0
2020-06-07,AR,9426.0,4469.0,2725.0,,87.0,30.0,450.0,,856.0,809.0,1831.0,7595.0,809.0,154.0,89.0,48.0,,1.0,,5.0,,8.0,,7.0,144.0,3.0
2020-10-21,AR,101596.0,60043.0,20725.0,,1117.0,280.0,2438.0,760.0,6095.0,10138.0,16458.0,85137.0,1.0,1751.0,1117.0,333.0,,18.0,3.0,45.0,8.0,79.0,148.0,92.0,1659.0,1.0
2020-05-20,AR,5003.0,2478.0,1883.0,,59.0,18.0,116.0,,205.0,244.0,324.0,4679.0,244.0,107.0,59.0,41.0,,,,2.0,,5.0,,3.0,104.0,0.0
